n;d;t;c
1000;1.9364511021469077e-05;1125350;14637
1000;9.868641933563627e-05;1063770;14621
1000;4.8429796477011955e-05;1050299;14671
1000;0.00023852861428030891;1046121;14671
1000;0.00015940301850392302;1148904;14671
1000;0.0001244271590892243;1056591;14608
1000;1.7992707815661646e-05;1050500;14644
1000;1.639943263742616e-06;1352164;14671
1000;0.00023139102104718923;1043065;14639
1000;2.487594152522643e-05;1045189;14671
1000;0.0001919521121129808;1054918;14621
1000;3.6463741859282806e-06;1048025;14633
1000;2.7783452223206773e-05;1055850;14629
1000;6.655987334713842e-05;1113978;14630
1000;2.598735401149188e-05;1063103;14671
1000;3.818066040672807e-05;1397340;14625
1000;0.0003812838632946125;1074163;14621
1000;0.0003064083457113842;1044828;14630
1000;9.695332679693358e-06;1100784;14629
1000;8.916600749608872e-05;1052994;14616
1000;3.080900547791643e-06;1165966;14671
1000;6.804796047754635e-05;1051632;14630
1000;1.5941814289877065e-05;1153513;14625
1000;9.354591307242366e-06;1589539;14653
1000;5.225612262904633e-06;1073423;14608
1000;7.605401979371429e-05;1064816;14671
1000;6.701359153205022e-05;1042163;14616
1000;0.0003097558679450163;1051491;14671
1000;9.967014389422602e-05;1049538;14639
1000;0.00022436733410358123;1050729;14671
1000;4.0728017923985504e-05;1102918;14616
1000;6.732217043203814e-05;1332338;14653
1000;2.523547945287863e-05;1044138;14671
1000;3.4661169166172456e-05;1054537;14671
1000;1.2515372093790944e-05;1051762;14671
1000;1.4860211506539933e-05;1059717;14625
1000;3.7516210484422885e-05;1050880;14653
1000;5.83396332961561e-05;1046802;14655
1000;2.6431948590643906e-05;1185317;14653
1000;9.104506499502119e-05;1149956;14671
1000;1.913284394006176e-05;1043275;14671
1000;0.0001567953627830132;1052954;14637
1000;0.00013578279105064262;1050830;14633
1000;0.00016801710130431857;1042114;14608
1000;3.890054214772398e-05;1081307;14638
1000;5.853926689725064e-06;1124939;14630
1000;0.0003655081897113721;1442068;14608
1000;0.0001568582913656913;1097698;14671
1000;0.00014473481556165346;1109076;14638
1000;6.332688478971615e-05;1048135;14637
1000;9.50515106549199e-05;1053224;14621
1000;0.00015089010883473364;1088571;14630
1000;2.239059725916981e-05;1041623;14608
1000;7.032704009368729e-06;1065037;14630
1000;0.00010477709201472951;1236605;14644
1000;7.789551862058541e-05;1240098;14655
1000;7.696789334077359e-05;1104060;14638
1000;9.34349400985024e-05;1158391;14639
1000;7.75172212463815e-05;1060093;14637
1000;6.4761162832494e-05;1047523;14671
1000;0.0001238055963656004;1062963;14671
1000;9.513518337567195e-05;1071468;14608
1000;0.00017586314640505307;1343108;14671
1000;7.47917701320322e-05;1045570;14629
1000;0.00030650626356065747;1045360;14621
1000;3.1911989041955025e-05;1120691;14630
1000;1.4775520407517284e-05;1046201;14671
1000;3.1582872106472593e-06;1047904;14671
1000;9.304338077553709e-05;1045179;14630
1000;5.413565767553585e-06;1060398;14671
1000;1.5774053031769597e-05;1450905;14637
1000;4.734589896338015e-05;1074484;14671
1000;2.0458845017667926e-05;1051231;14655
1000;4.1172287051582934e-05;1045470;14637
1000;2.1248643080507e-05;1084894;14616
1000;5.058298602078626e-05;1118257;14653
1000;0.0002345248514823428;1068262;14621
1000;4.065892444171659e-06;1052643;14625
1000;0.00014867652043248913;1545768;14633
1000;4.840565328378954e-05;1074383;14671
1000;4.648098173820614e-05;1070166;14629
1000;9.894993907244576e-06;1056872;14608
1000;2.667947836720863e-05;1061760;14654
1000;5.8833544247738345e-05;1147892;14629
1000;6.143799917845971e-05;1063875;14671
